id	sector	region	north	centre	south_isl	rel_weight	age	group	individual_first_shr	foreign_first_shr	decentr_manag	employees	RD_empl_share	grad_empl_share	labour_flex	age_ceo	female_ceo	fam_ceo	prod_inn	proc_inn	patent	RD_inv	direct_export	dir_export_share	dir_export_eu	dir_export_outside_eu	import_goods	import_share_goods	import_goods_china_india	deloc_fdi	deloc_fdi_share	deloc_fdi_china_india	qual_cert	competitors_from_abroad	widened_prod_range	increase_margins	external_financing	local_bank	national_bank	foreign_bank	banks_number	credit_requested	credit_denied	totalassets	sales	addedvalue	ebit	roa	roi	ros	roe	leverage	tfp_va	dimensione	areageo	sector2
8659	24	5	1	0	0	1.113938	25	0	1	0	0	11	0	0	1	5	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	2	0	0	1144	2516	651	50	.0463287	.0437063	.0198728	.1162281	2.508772	-.3942707	0	0	4
9834	27	5	1	0	0	.3845318	64	1	0	0	0	500	0	0	1	5	0	1	1	1	1	1	1	15	1	1	1	3	1	1	.05	1	1	1	1	0	0	1	1	0	8	0	0	243362	178727	95130	42601	.1589731	.175052	.2383579	.2529206	1.590965	1.048284	2	0	5
9155	25	5	1	0	0	1.113938	3	0	1	0	0	15	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	3	1	0	758	1490	485	61	.0171504	.0804749	.0409396	.1884058	10.98551		0	0	4
9575	28	5	1	0	0	.9462538	6	0	1	0	1	30	0	0	1	5	0	1	0	1	0	0	0	0	0	0	1	10	0	0	0	0	0	1	0	0	1	0	1	0	4	0	0	11366	7870	1612	541	.0444308	.0475981	.0687421	.7072829	15.91877		1	0	7
8800	32	6	1	0	0	1.04403	15	0	1	0	0	42	0	0	1	4	0	0	1	1	1	1	1	55	1	1	1	15	1	1	.2	1	0	1	1	0	1	0	1	0	5	0	0	3773	5679	1627	160	.0222635	.0424066	.028174	.0908108	4.078919		1	0	9
8777	28	6	1	0	0	.9462538	45	0	1	0	0	40	0	0	1	7	0	1	1	0	1	0	1	95	1	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	5	0	0	7629	4605	2013	-84	-.0051121	-.0110106	-.018241	-.0125362	2.452266	-.2424605	1	0	7
9585	23	6	1	0	0	1.051953	84	0	1	0	1	11	0	0	0	3	0	1	1	1	0	0	1	10	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	3	0	0	1179	1140	386	7	-.0186599	.0059372	.0061404	-.1517241	8.131035	-.6030551	0	0	3
8779	25	6	1	0	0	1.113938	43	0	1	0	0	46	0	0	1	6	0	1	1	1	1	1	1	25	1	1	1	.3	0	0	0	0	1	0	1	0	1	0	1	0	3	0	0	7656	7172	2172	266	.0184169	.034744	.0370887	.0686465	3.727361	-.1462195	1	0	4
9600	25	6	1	0	0	1.113938	19	0	1	0	0	18	0	0	1	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	3	1	1	1268	1828	568	85	.0362776	.0670347	.0464989	.7666667	21.13333	-.3588015	1	0	4
9596	19	6	1	0	0	.8400642	21	1	1	0	0	25	0	0	1	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	5	0	0	9461	14605	3697	2052	.2240778	.2168904	.1404998	.338172	1.509172	-.2020249	1	0	3
8806	16	6	1	0	0	1.368167	10	0	1	0	0	13	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	949	678	310	28	-.0295047	.0295047	.0412979	-.8235294	27.91176	-.7606503	0	0	2
9607	16	6	1	0	0	1.368167	11	1	1	0	0	10	0	0	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	2	0	0	3502	714	442	87	.0017133	.0248429	.1218487	.0046985	2.742365	-.735902	0	0	2
8786	24	6	1	0	0	1.113938	32	0	1	0	1	10	0	0	0	5	1	1	0	1	0	1	1	30	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	2215	1708	747	238	.1038375	.1074492	.1393443	.1730625	1.666667	-.1181322	0	0	4
9580	28	6	1	0	0	.3302012	47	1	0	0	0	500	10	35	1	6	0	1	1	1	1	1	1	90	1	1	0	0	0	1	.2	1	1	1	1	0	1	1	1	1	20	0	0	3985787	2623855	589738	201893	.0511751	.0506532	.0769452	.2875248	5.618454	.9371545	2	0	7
9594	32	6	1	0	0	1.04403	40	0	1	0	0	10	0	0	1	4	0	1	1	1	0	0	1	30	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	3	0	0	625	458	165	12	-.016	.0192	.0262009	-.1666667	10.41667	-1.10256	0	0	9
8791	25	6	1	0	0	1.113938	28	0	1	0	0	14	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	1635	1819	824	344	.2116208	.2103976	.1891149	.3103139	1.466368	-.0058067	0	0	4
9602	22	6	1	0	0	.9394823	16	0	1	0	0	20	0	0	1	3	0	1	0	1	0	0	1	50	1	1	1	6	0	0	0	0	1	1	1	0	0	1	0	0	3	0	0	2055	4863	676	118	.0311436	.0574209	.0242649	.1073826	3.447987	-.3585035	1	0	3
8776	28	6	1	0	0	.3302012	46	1	1	0	0	291	20	10	1	5	0	1	1	0	0	1	1	90	1	1	1	25	0	1	.05	0	1	1	0	0	1	0	1	0	8	0	0	274138	246394	70952	41050	.1336334	.1497421	.1666031	.368863	2.76026	1.118297	2	0	7
9590	25	6	1	0	0	1.113938	25	0	1	0	0	40	0	0	1	5	0	1	0	0	0	1	0	0	0	0	1	2	0	0	0	0	1	0	1	0	1	1	1	0	5	0	0	9327	12196	2734	391	.0097566	.0419213	.0320597	.085206	8.733146	-.0731622	1	0	4
7981	16	6	1	0	0	1.368167	44	0	1	0	0	23	0	0	0	3	0	1	0	0	0	0	1	20	1	1	1	1.75	0	0	0	0	0	0	0	0	1	1	1	0	3	0	0	3583	1488	435	-416	-.1490371	-.1161038	-.2795699	-.3708333	2.488194	-1.148944	1	0	2
8784	31	6	1	0	0	.8908401	33	0	1	0	0	54	0	0	1	6	0	1	1	0	1	1	1	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	7	0	0	14716	5052	1800	-239	-.0301712	-.0162408	-.047308	-.0734248	2.433604		1	0	8
9465	25	6	1	0	0	1.113938	30	1	0	0	0	39	0	0	1	6	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	3	0	0	7324	6811	2650	728	.0939377	.0993992	.1068859	.180388	1.920294	.2308199	1	0	4
9583	10	6	1	0	0	1.162582	34	0	1	0	0	15	0	0	1	4	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	8802	6173	849	269	.0306748	.0305612	.0435769	.0398759	1.299956	-.3539321	0	0	0
9609	25	6	1	0	0	.6736162	12	0	1	0	0	52	0	0	1	5	0	1	0	1	0	0	1	30	1	1	1	.5	0	0	0	0	1	1	0	0	1	1	1	0	4	0	0	5033	7129	1566	78	.003179	.0154977	.0109412	.0135478	4.261642		1	0	4
9470	26	6	1	0	0	.7926705	6	1	0	1	0	53	0	0	1	4	0	0	1	1	1	1	1	100	1	1	1	.01	0	0	0	0	1	1	0	0	1	1	0	0	2	0	0	4136	4546	3836	-435	-.1291102	-.1051741	-.0956885	-1.29927	10.06326		1	0	5
9599	31	6	1	0	0	1.04403	19	0	1	0	0	20	0	0	1	3	0	1	0	0	0	1	1	96	1	0	1	20	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	2029	2793	468	-203	-.0985707	-.1000493	-.0726817	-.3048781	3.092988	-.9802415	1	0	8
9588	33	6	1	0	0	1.051953	31	0	1	0	0	23	0	0	1	5	0	0	1	1	0	1	1	55	1	1	1	2.5	1	0	0	0	1	1	1	0	1	0	1	0	4	0	0	2177	2629	1138	268	.1015158	.1231052	.1019399	.3803787	3.746988		1	0	7
8788	16	6	1	0	0	1.80792	30	0	1	1	0	120	30	1	1	3	0	1	1	1	1	1	1	40	1	1	1	6	0	0	0	0	1	0	0	0	1	0	1	1	8	1	1	22143	25808	6821	1244	.0269611	.0561803	.0482021	.1107607	4.108163	.1273631	2	0	2
7980	13	6	1	0	0	.8863056	31	1	0	0	0	88	0	0	1	6	0	0	1	1	0	1	1	43	1	1	1	11.25	1	0	0	0	0	1	1	0	1	1	1	1	10	1	0	28668	13658	3587	-1247	-.0611483	-.043498	-.0913018	-.1736331	2.83954	-.3433707	1	0	1
8816	32	6	1	0	0	1.04403	30	0	1	0	0	30	0	0	1	4	0	1	1	1	1	1	1	5	1	0	1	1.5	0	0	0	0	0	1	1	0	1	0	1	0	5	1	0	925	419	131	-34	-.0756757	-.0367568	-.0811456	-.2447552	3.234266	-1.045819	1	0	9
8796	25	6	1	0	0	1.113938	23	0	0	0	0	16	5	0	1	3	0	1	1	0	1	1	1	25	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	3	0	0	3739	2781	980	232	.0323616	.0620487	.0834232	.1127679	3.484622	-.1666471	1	0	4
9598	16	6	1	0	0	1.368167	20	1	0	0	0	32	10	10	1	4	0	1	1	0	1	1	1	34	1	1	1	3.64	0	0	0	0	0	1	1	0	1	0	1	0	7	0	0	14559	13611	2482	831	.0431348	.0570781	.0610536	.1632017	3.783524	-.0262182	1	0	2
8811	31	6	1	0	0	.8908401	45	1	0	0	0	152	6	3	1	6	0	0	1	0	0	1	1	60	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	7	1	0	28303	39917	5697	-91	-.0167827	-.0032152	-.0022797	-.0561665	3.346695	-.3600889	2	0	8
8814	24	6	1	0	0	.2865382	38	1	0	0	0	500	0	0	1	5	0	0	0	1	0	1	1	55	1	1	0	0	0	0	0	0	1	1	0	0	1	1	1	1	13	0	0	105314	171587	28168	301	-.0244317	.0028581	.0017542	-.1676221	6.860847	.0578325	2	0	4
8778	10	6	1	0	0	1.162582	39	0	1	0	0	49	0	0	1	4	0	0	0	0	0	0	1	25	1	1	0	0	0	0	0	0	1	1	0	0	1	1	1	0	5	1	1	6126	7608	1507	64	-.0045707	.0104473	.0084122	-.0128499	2.811381	-.4182585	1	0	0
7978	32	7	1	0	0	1.04403	6	0	1	0	0	18	0	0	1	5	0	1	0	1	0	0	0	0	0	0	1	9	1	0	0	0	0	0	0	1	1	0	1	0	5	1	0	3913	3016	795	164	.0043445	.0419116	.0543767	.0148084	3.408537	-.51104	1	0	9
7975	25	7	1	0	0	1.113938	10	1	0	0	0	46	0	0	1	3	0	1	1	1	0	0	1	20	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	4	0	0	11358	10158	2291	184	.0003522	.0162	.0181138	.0007918	2.248219	-.2542747	1	0	4
7956	28	7	1	0	0	.9462538	34	1	0	1	0	18	0	0	1	5	0	0	0	0	0	0	1	5	1	0	1	31.5	0	0	0	0	1	1	1	1	0	1	1	0	3	0	0	7119	5226	2663	885	.1517067	.1243152	.1693456	.2192448	1.445189	.4871692	1	0	7
9224	27	7	1	0	0	1.051953	15	0	1	0	0	18	0	0	1	5	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	3	0	0	1679	1998	704	112	.051221	.0667064	.0560561	.1954546	3.815909	-.3072012	1	0	5
7967	25	7	1	0	0	1.113938	44	0	1	0	0	33	0	0	1	7	0	1	1	0	0	1	1	50	1	1	1	12	0	0	0	0	1	1	1	0	0	1	1	0	4	0	0	5772	6727	1786	147	.0036383	.0254678	.0218522	.0144231	3.964286		1	0	4
7979	26	7	1	0	0	1.051953	3	1	0	1	0	14	15	0	0	5	0	0	1	1	0	1	1	70	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	2	0	0	2123	2416	1279	376	.1441357	.1771079	.1556291	1.100719	7.636691	.1100028	0	0	5
7958	26	7	1	0	0	1.051953	31	1	1	0	0	19	0	0	1	3	1	1	0	0	0	0	1	15	1	1	1	4	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	8656	6885	2451	1214	.1446396	.1402495	.1763254	.21869	1.511965	.6400256	1	0	5
7961	10	7	1	0	0	1.162582	29	0	1	0	0	19	0	0	1	7	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3	0	0	3897	4680	674	171	.040544	.0438799	.0365385	.0641234	1.581575	-.4279839	1	0	0
7977	28	7	1	0	0	.9462538	7	0	1	0	1	39	10	15	0	4	0	1	1	1	0	1	1	13	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	7	1	0	7057	1804	1005	154	.0127533	.0218223	.0853659	.5769231	45.23718	-.3590642	1	0	7
7966	27	7	1	0	0	.7926705	74	0	1	0	0	135	5	1	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	4	0	0	4313	4273	1905	205	.0132159	.0475307	.0479757	.2261905	17.11508		2	0	5
7976	16	7	1	0	0	1.368167	8	0	1	0	0	14	0	0	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1457	1502	688	261	.1791352	.1791352	.1737683	1.318182	7.358586	-.3021595	0	0	2
7965	18	7	1	0	0	1.125092	23	0	1	0	1	13	0	0	1	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	4	0	0	1284	1781	450	72	-.0280374	.0560748	.0404267	-.6206896	22.13793	-.6875645	0	0	2
7964	22	7	1	0	0	.9394823	26	0	1	0	0	15	0	0	1	7	0	1	0	0	0	0	1	80	1	1	1	1.2	0	0	0	0	1	1	0	0	1	1	1	0	4	1	1	1895	1341	561	104	.0042216	.0548813	.0775541	.0147601	3.49631	-.3491967	0	0	3
7951	32	7	1	0	0	1.04403	41	1	0	0	0	17	0	0	1	7	0	1	1	0	0	0	1	10	1	0	1	5	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	3326	1587	589	-41	-.0141311	-.0123271	-.0258349	-.0235707	1.668004	-.933241	1	0	9
7955	14	7	1	0	0	1.125092	34	0	1	0	0	34	0	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	461	759	630	5	.021692	.010846	.0065876	.9090909	41.90909		1	0	1
8881	22	8	1	0	0	.9394823	55	0	1	0	0	40	0	0	1	5	0	1	1	0	0	0	1	40	1	1	1	3	1	0	0	0	1	0	1	0	1	1	1	0	9	0	0	8181	6574	1619	283	.007823	.0345923	.0430484	.0420776	5.378698	-.1442194	1	0	3
9059	22	8	1	0	0	.9394823	20	0	1	0	0	13	0	0	1	4	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	4	0	0	983	1492	437	43	.0071211	.0437436	.0288204	.2121212	29.78788	-.5294306	0	0	3
7805	27	8	1	0	0	1.051953	44	0	1	0	0	24	0	0	1	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	0	0	1514	2861	708	207	.1281374	.1367239	.0723523	.3333333	2.601375	-.385181	1	0	5
7392	28	8	1	0	0	.9090767	71	1	0	0	1	80	0	0	1	5	0	0	1	0	0	1	1	95	1	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	8	0	0	26169	16268	7575	368	-.0001911	.0140624	.0226211	-.0006332	3.31421	.3676754	1	0	7
9039	10	8	1	0	0	.7533811	31	0	1	0	1	75	0	0	1	4	0	0	1	1	1	1	1	55	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	3	0	0	16340	25987	4234	909	.0462668	.0556304	.034979	.092579	2.00098	.1202296	1	0	0
8849	10	8	1	0	0	.5945181	110	0	1	0	0	371	0	0	1	3	0	1	0	1	0	1	1	22	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	8	0	0	99185	110335	15868	5379	.0391087	.054232	.0487515	.2052164	5.247328	.4661899	2	0	0
7924	15	8	1	0	0	1.051953	11	0	1	0	0	24	0	0	1	4	0	1	0	0	0	0	1	7	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	5748	5094	1839	404	.0885525	.0702853	.079309	.136681	1.543502		1	0	1
7917	29	8	1	0	0	1.14242	17	0	0	0	0	30	0	0	1	4	1	1	1	1	0	1	1	70	1	1	1	2.5	0	0	0	0	1	1	0	0	0	0	1	0	2	0	0	2647	6330	1634	452	.1930487	.1707594	.071406	.8176	4.2352		1	0	6
9077	27	8	1	0	0	1.051953	28	0	1	0	0	23	0	0	1	5	0	1	1	1	1	1	1	7	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	4	1	1	3095	2631	1101	129	-.0016155	.0416801	.0490308	-.009434	5.839622	-.1855399	1	0	5
8488	25	8	1	0	0	1.113938	12	0	1	0	0	29	0	0	0	6	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	4	1	1	1787	1964	1131	77	.0201455	.043089	.0392057	.75	37.22917		1	0	4
7800	26	8	1	0	0	1.051953	23	0	1	0	0	17	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	3039	1684	621	-170	-.0539651	-.0559395	-.1009501	-.069936	1.295949		1	0	5
8995	33	8	1	0	0	.9462538	58	0	1	0	0	35	0	5	1	5	0	1	1	0	0	1	1	90	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	4	0	0	39396	8433	5048	2526	.0682049	.0641182	.2995375	.2319178	3.400311	.2905582	1	0	7
7329	25	8	1	0	0	1.113938	44	0	1	0	0	35	0	0	0	7	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2086	3619	1697	37	.0033557	.0177373	.0102238	.0393258	11.7191	.0189717	1	0	4
9003	16	8	1	0	0	1.368167	28	0	1	0	0	19	0	0	1	5	0	1	0	0	0	0	1	40	1	0	1	4	0	0	0	0	0	1	0	0	1	1	1	0	3	1	0	2954	2460	626	112	.0013541	.0379147	.0455285	.0296296	21.88148		1	0	2
8461	25	8	1	0	0	1.113938	25	0	1	0	0	37	0	0	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	3	0	0	3926	4058	1284	-76	-.0369333	-.0193581	-.0187284	-.1215423	3.290863		1	0	4
8616	25	8	1	0	0	1.113938	36	1	1	0	0	18	0	0	1	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	2	0	0	1620	2484	1003	135	.0524691	.0833333	.0543478	.4047619	7.714286	-.0359112	1	0	4
9054	18	8	1	0	0	.8863056	23	0	1	0	0	76	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3845	3731	1656	282	.063459	.073342	.075583	.1340659	2.112637		1	0	2
9000	25	8	1	0	0	1.113938	36	0	1	0	0	28	0	0	0	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	3	0	0	2793	2164	1518	145	.0128894	.0519155	.0670055	.0324617	2.518485	.0558119	1	0	4
9072	25	8	1	0	0	1.113938	11	0	1	0	0	19	0	0	0	3	0	1	1	1	1	1	1	3	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	6	0	0	3303	2755	939	234	.0224039	.0708447	.0849365	.1417625	6.327586	-.2143054	1	0	4
7416	16	8	1	0	0	1.368167	4	0	1	0	0	25	0	0	1	3	0	1	1	0	1	1	0	0	0	0	1	5	0	0	0	0	0	0	1	1	1	1	1	0	4	1	1	2251	2429	588	121	.0177699	.0537539	.0498147	2.105263	118.4737	-.6383578	1	0	2
7802	24	8	1	0	0	1.113938	41	0	1	0	0	17	0	0	1	5	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	2	0	0	3069	1250	494	39	-.010101	.0127077	.0312	-.0167477	1.658023	-.9173374	1	0	4
9078	27	8	1	0	0	.7926705	24	1	0	0	0	52	0	0	1	3	0	1	1	0	0	1	1	70	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	2	0	0	18668	13864	7225	3256	.1635955	.1744161	.2348529	.3783449	2.312686		1	0	5
7407	25	8	1	0	0	1.113938	25	0	1	0	0	33	10	0	1	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	6	1	1	3651	4944	1614	275	.0575185	.0753218	.055623	.2075099	3.607708		1	0	4
7333	28	8	1	0	0	.9090767	40	1	1	0	0	124	0	0	1	5	0	1	1	0	1	1	1	80	1	1	1	.25	0	1	.25	0	0	1	1	0	1	1	1	0	7	1	0	23908	27477	10435	-238	-.0470972	-.0099548	-.0086618	-.394534	8.377015	.1507372	2	0	7
9139	30	8	1	0	0	.3338073	10	1	1	0	0	300	0	0	0	5	0	1	1	0	0	1	1	70	1	1	1	20	0	0	0	0	1	1	1	0	0	1	0	0	5	0	0	241222	133477	28969	5164	.0232151	.0214077	.0386883	.2386431	10.27964	.400448	2	0	6
8484	27	8	1	0	0	1.051953	14	1	0	0	0	19	0	0	1	4	0	0	0	0	0	1	1	30	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4	0	0	2321	3372	779	181	.0547178	.0779836	.0536773	.2504931	4.577909	-.4883983	1	0	5
7918	10	8	1	0	0	1.162582	17	0	1	0	0	30	0	0	0	7	0	1	1	1	0	1	0	0	0	0	1	3.5	0	0	0	0	1	0	1	0	0	1	1	0	5	0	0	18386	54610	3257	1352	.0215925	.0735342	.0247574	.6117103	28.32974	.2776814	1	0	0
9040	25	8	1	0	0	1.113938	29	1	0	0	0	20	0	0	1	4	0	0	0	0	0	1	1	15	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	3	0	0	1841	2584	641	49	.0239001	.026616	.0189628	.0617978	2.585674	-.5148866	1	0	4
7332	31	8	1	0	0	1.04403	20	0	0	0	0	19	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	0	0	2742	2457	877	92	.0153173	.0335522	.037444	.0521092	3.401985		1	0	8
9131	27	8	1	0	0	1.051953	32	0	1	0	1	49	10	0	1	3	0	1	1	1	0	1	1	15	1	1	1	.01	0	0	0	0	1	0	1	0	1	1	1	0	8	0	0	19062	28166	2854	853	.0261777	.0447487	.0302847	.14108	5.389313	-.2028721	1	0	5
9050	29	8	1	0	0	1.14242	23	0	1	0	1	41	0	0	1	4	0	1	1	1	1	1	1	5	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	3390	4908	1749	199	.0253687	.0587021	.040546	.5058824	19.94118		1	0	6
8431	28	8	1	0	0	.9462538	36	0	1	0	0	30	0	0	0	5	0	1	1	1	0	1	1	60	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	5	0	0	7389	9022	2282	277	.0377588	.0374882	.0307027	.1245536	3.298661	.1132195	1	0	7
7912	18	8	1	0	0	1.125092	23	0	1	0	0	43	0	0	1	4	0	0	0	1	0	0	0	0	0	0	1	.15	0	0	0	0	1	0	0	1	1	1	1	1	7	0	0	7623	4224	1749	217	.0314837	.0284665	.0513731	.0470958	1.495879	-.4267962	1	0	2
9041	10	8	1	0	0	1.162582	31	0	1	0	0	23	0	0	1	6	0	1	0	1	0	0	1	2	1	0	1	4.7	0	0	0	0	1	0	1	0	1	1	1	0	9	0	0	5041	3954	964	237	.0168617	.0470145	.0599393	.1031553	6.117718		1	0	0
7414	32	8	1	0	0	1.04403	6	0	1	0	0	22	0	0	1	3	0	1	1	1	0	1	0	0	0	0	1	.2	0	0	0	0	1	0	1	0	1	1	1	0	4	0	0	7838	10881	1599	912	.0954325	.1163562	.0838158	.2886916	3.025087	-.2039483	1	0	9
7388	22	8	1	0	0	.9394823	18	0	1	0	0	20	0	0	1	5	0	0	1	1	1	1	1	30	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	4	0	0	1494	2631	876	69	.0107095	.0461847	.0262258	.3478261	32.47826	-.122435	1	0	3
8499	17	8	1	0	0	1.125092	39	0	1	0	1	20	0	0	1	3	0	0	0	0	0	0	1	5	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	4	0	0	1795	3079	426	-41	-.043454	-.0228412	-.013316	1.591837	-36.63265		1	0	2
7352	25	8	1	0	0	.9462538	31	0	1	0	0	15	0	0	1	4	0	0	0	1	0	0	1	9	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	625	1252	386	37	.0272	.0592	.0295527	.6538461	24.03846	-.4943513	0	0	4
7389	10	8	1	0	0	1.162582	19	0	1	0	0	34	0	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	1910	3311	1186	54	.0267016	.0282723	.0163093	.0855705	3.204698	-.1827873	1	0	0
8448	28	8	1	0	0	.9462538	28	1	0	0	1	32	0	0	1	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	2	0	0	3921	4939	1391	90	.0221882	.0229533	.0182223	.0378096	1.704042	-.2596246	1	0	7
9133	28	8	1	0	0	.3302012	26	0	1	0	1	276	0	0	1	5	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	3	0	0	44705	58022	16949	3206	.0504194	.0717146	.0552549	.2506115	4.970536	.4237315	2	0	7
7362	25	8	1	0	0	1.113938	48	0	1	0	0	19	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	4	0	0	7883	6216	2003	642	.0503615	.0814411	.1032819	.3485514	6.920983	.1983908	1	0	4
7905	25	8	1	0	0	1.113938	35	0	1	0	0	49	0	0	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	5	0	0	9446	12002	3870	1728	.1800762	.1829346	.143976	.4348159	2.414622	.3920077	1	0	4
7798	22	8	1	0	0	.9394823	20	0	0	0	1	13	0	0	1	6	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	4	1	1	2504	4104	757	239	.0535144	.0954473	.0582359	.369146	6.898072	-.2142327	0	0	3
8441	25	8	1	0	0	1.113938	13	0	1	0	0	14	0	0	1	5	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	7	1	0	1162	1379	563	104	.0404475	.0895009	.075417	.5280899	13.05618	-.3452219	0	0	4
8868	28	8	1	0	0	.9090767	25	0	1	0	0	170	20	10	1	5	0	1	1	1	1	1	1	75	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	9	0	0	34222	42997	10025	796	.0168313	.0232599	.0185129	.1092772	6.492506	.2354584	2	0	7
8857	25	8	1	0	0	.6736162	29	0	1	0	0	50	0	0	0	7	0	1	1	1	0	1	1	50	1	1	1	.3	0	0	0	0	0	1	1	0	0	1	1	0	2	0	0	5729	4549	1582	-97	-.0335137	-.0169314	-.0213234	-.1355932	4.045904	-.289398	1	0	4
7334	25	8	1	0	0	1.113938	1	0	1	0	0	10	0	0	1	4	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	2	0	0	1968	3456	68	-4758	-2.553862	-2.417683	-1.376736	1.18426	-.4637135	-2.913891	0	0	4
